Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.9406280517578,172.07570504941066,168.09812523093373,171.6941682751217,53875900
2020-05-01,166.51475524902344,170.3969440799021,165.98058332194304,167.68799480298716,39370500
2020-05-04,170.58773803710938,170.7403586105594,165.78030641102487,166.43846989866657,30372900
2020-05-05,172.41909790039062,175.1757426383778,171.5987807177355,172.28555857087446,36839200
2020-05-06,174.1169891357422,175.70039469195763,173.24899063260753,173.67822322069787,32139300
2020-05-07,175.12808227539062,176.0342431587368,174.1551444420004,175.67177298351953,28316000
2020-05-08,176.15821838378906,176.46345946208552,174.8991353225554,176.44437825601807,30877800
2020-05-11,178.12318420410156,178.8576432963309,174.41268266477525,174.69882799697035,30892700
2020-05-12,174.08837890625,178.40934853898727,173.88807715237897,178.18043224884894,32038200
2020-05-13,171.4557647705078,175.5573520403529,168.39387794967575,174.1265667988744,44711500
2020-05-14,172.19973754882812,172.35235810390702,167.573527036543,169.34770096391762,41873900
2020-05-15,174.7083740234375,178.4284088494527,168.8326140197911,170.79755623838867,46610400
2020-05-18,176.37762451171875,177.6080931015087,175.4714636674925,177.17886054947482,35264500
2020-05-19,175.15667724609375,177.98963227197413,175.02313791561804,176.4920705508508,26799100
2020-05-20,177.58624267578125,177.76798251744347,175.94103881842096,176.77320062473433,31261300
2020-05-21,175.4531707763672,178.5522781187159,175.31925954155625,177.33750253456887,29119500
2020-05-22,175.5297393798828,176.4384386338719,174.6019203696662,175.22366273267104,20826900
2020-05-26,173.6741180419922,178.3897213651275,173.22455564626833,178.23667574206536,36073600
2020-05-27,173.9036865234375,174.07586651268787,168.9202602379732,172.36369947539364,39517100
2020-05-28,173.511474609375,176.14188569664367,172.53584173284602,172.88018704080682,33810200
2020-05-29,175.28103637695312,176.2566838857437,172.56454250840076,174.78364544763582,42130400
2020-06-01,174.87933349609375,175.0419390104129,173.5689149073107,174.6019364576636,22622400
2020-06-02,176.86886596679688,176.95494865517844,173.46368118196705,176.23756372819798,30794600
2020-06-03,177.29930114746094,177.85408059810635,175.5967086864473,176.78279040112724,27311000
2020-06-04,174.96542358398438,177.7584408680875,174.37238996609355,176.2854167027589,28761800
2020-06-05,179.05923461914062,179.56618535267197,174.09492970472004,174.67840323136204,39893600
2020-06-08,180.16883850097656,180.3505783558799,176.41930826771952,177.8540781598184,33211600
2020-06-09,181.54620361328125,182.40705963306385,179.11665197439055,179.82447697848326,29783900
2020-06-10,188.28009033203125,189.8870404009413,182.7036155717765,182.81840710220746,43872300
2020-06-11,178.16969299316406,187.2469926537874,177.97839329890004,184.73137321351481,52854700
2020-06-12,179.5758056640625,183.3827243729169,177.12711944513842,182.25403113045203,43373600
2020-06-15,180.72360229492188,182.52185174111463,176.00798473503326,176.55320425253194,32770200
2020-06-16,185.15225219726562,187.074838319926,183.13400892422672,184.5018156842018,42556700
2020-06-17,185.79315185546875,187.78270130526218,185.26706661233482,186.54879095361756,25687800
2020-06-18,187.7826690673828,187.94527455184777,185.56355154831002,185.56355154831002,23061600
2020-06-19,186.6635284423828,190.6234921523023,185.9174493807481,189.9539358912496,44441100
2020-06-22,191.8478546142578,192.02957985760585,186.74006316475052,187.27570820778914,32818900
2020-06-23,193.12957763671875,195.08085808140584,192.67044080660077,193.3017430015885,30917400
2020-06-24,189.23660278320312,194.41134364962414,188.01226682968291,192.83310241750013,36740600
2020-06-25,191.6278839111328,191.88614660617344,186.96966849722105,189.1983463875861,27803900
2020-06-26,187.792236328125,191.19742094899755,186.40529512178978,191.04437533575467,54675800
2020-06-29,189.81045532226562,189.89653799542725,185.13310700914596,187.26612706157152,26701600
2020-06-30,194.65997314453125,195.51126920842944,189.14090313930907,189.27481438772347,34310300
2020-07-01,195.79824829101562,197.3765038214657,192.99567163260693,194.3060900405778,32061200
2020-07-02,197.29037475585938,198.97384705044735,196.08517357742267,196.73559544016385,29315800
2020-07-06,201.53733825683594,201.94864654263486,199.040838097948,199.74866315512804,31897600
2020-07-07,199.1938934326172,205.33470702734704,198.94520523051517,201.29821975991723,33600700
